respondent_id,wave,concept_id,concept_name,question_code,question_text,verbatim_text,verbatim_text_clean,sentiment_polarity,sentiment_label,toxicity_flag,length_chars,length_tokens,topic_label,embeddings_ref,source_file
jan24_cmission_possible_concept_range_likes_and_dislikes_r0042,Jan24,mission_possible_concept_range_likes_and_dislikes,Mission Possible Concept range likes and dislikes,RANGE,How does this concept fit with the Soap & Glory range?,"Sounds so inventive,maybe what okder skin needs","sounds so inventive,maybe what okder skin needs",0.0,neutral,False,47,7,skincare,585cdc03b8c4a3ca,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cmission_possible_concept_range_likes_and_dislikes_r0043,Jan24,mission_possible_concept_range_likes_and_dislikes,Mission Possible Concept range likes and dislikes,RANGE,How does this concept fit with the Soap & Glory range?,New technology to help restore your body,new technology to help restore your body,0.13636363636363635,positive,False,40,7,general,97c33a3f3c126569,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cmission_possible_concept_range_likes_and_dislikes_r0044,Jan24,mission_possible_concept_range_likes_and_dislikes,Mission Possible Concept range likes and dislikes,RANGE,How does this concept fit with the Soap & Glory range?,It's perfect and relevant to me,it's perfect and relevant to me,0.7,positive,False,31,6,general,694875d6af422ad8,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cmission_possible_concept_range_likes_and_dislikes_r0045,Jan24,mission_possible_concept_range_likes_and_dislikes,Mission Possible Concept range likes and dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Pretty impressive,pretty impressive,0.625,positive,False,17,2,general,5815b3c85140f463,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cmission_possible_concept_range_likes_and_dislikes_r0046,Jan24,mission_possible_concept_range_likes_and_dislikes,Mission Possible Concept range likes and dislikes,RANGE,How does this concept fit with the Soap & Glory range?,It would definitely be considered by a lot of women but it would be good if samples could be offered too,it would definitely be considered by a lot of women but it would be good if samples could be offered too,0.35,positive,False,104,21,general,31f294a9c6786423,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0000,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,its got somethinmg for everyones needs,its got somethinmg for everyones needs,0.0,neutral,False,38,6,general,9f581c53d05d5ad0,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0001,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,"It is new, sustainable and great for fast pace city life women.","it is new, sustainable and great for fast pace city life women.",0.37878787878787884,positive,False,63,12,general,23f10a8f4aad335d,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0002,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Very good,very good,0.9099999999999999,positive,False,9,2,general,7920a89e592daf26,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0003,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,It seems to help to restore body and energize,it seems to help to restore body and energize,0.0,neutral,False,45,9,general,b8798d7a73607fe6,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0004,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Fabulous,fabulous,0.4,positive,False,8,1,general,ce81c61e53db9cba,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0005,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Wonderful brand,wonderful brand,1.0,positive,False,15,2,brand,2f840f4facff0f20,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0006,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,I think the wake-up glorious range looks promising has alot of benificial factors and i cant wait to try them out to give a fell review,i think the wake-up glorious range looks promising has alot of benificial factors and i cant wait to try them out to give a fell review,0.2,positive,False,135,26,general,5b466638f9e1d8c8,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0007,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,It sounds pretty good but nothing too exciting or new.,it sounds pretty good but nothing too exciting or new.,0.34659090909090906,positive,False,54,10,general,97af4c47fa9745b3,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0008,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,"the range overall is quite interesting, I would definitely try the brand, but the price is too much to repeat the buy the second time. please include a body mist as well to the range.","the range overall is quite interesting, i would definitely try the brand, but the price is too much to repeat the buy the second time. please include a body mist as well to the range.",0.13999999999999999,positive,False,183,35,price,4e33721a15a46e2e,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0009,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Very good idea to help people to start their day feeling refreshed and also can use to freshen up after long day,very good idea to help people to start their day feeling refreshed and also can use to freshen up after long day,0.42999999999999994,positive,False,112,22,general,833eb2366148f82a,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0010,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Looks promising range. Brilliant name choices. Can't wait to try these on,looks promising range. brilliant name choices. can't wait to try these on,0.55,positive,False,73,12,general,d75fe12f9c969c64,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0011,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,It's good,it's good,0.7,positive,False,9,2,general,f4036b5570500796,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0012,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Love it!!,love it!!,0.78125,positive,False,9,2,general,1b4ede5302ef783b,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0013,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Very very good as im always very tiered but this products very good,very very good as im always very tiered but this products very good,0.6733333333333332,positive,False,67,13,general,2317b3a23a2f6ebe,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0014,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,I think they are a great idea to help individuals who are over worked and struggle to cope after a hectic day. It seems as though the products will help build you up.,i think they are a great idea to help individuals who are over worked and struggle to cope after a hectic day. it seems as though the products will help build you up.,0.8,positive,False,166,33,general,75b890f819cb867d,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0015,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,"It's new an interesting, I would try these especially the magni serum","it's new an interesting, i would try these especially the magni serum",0.21212121212121213,positive,False,69,12,general,f47b6e43bc1d5d3c,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0016,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,it's different,it's different,0.0,neutral,False,14,2,general,5a9b2869b3cdd085,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0017,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Great sounding products just over priced.,great sounding products just over priced.,0.8,positive,False,41,6,price,214e1515fb6f5e6d,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0018,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Good idea and unique,good idea and unique,0.5375,positive,False,20,4,general,af6f337c42a08ee0,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0019,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Its a new nice addition to their range.,its a new nice addition to their range.,0.36818181818181817,positive,False,39,8,general,f9857bac10a199f8,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0020,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Great idea will be very popular,great idea will be very popular,0.79,positive,False,31,6,general,fec6872cba124149,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0021,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Relaxing,relaxing,0.0,neutral,False,8,1,general,11a54707b0f52afe,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0022,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,It's very good,it's very good,0.9099999999999999,positive,False,14,3,general,f805592233a9ce53,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0023,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,I have no idea.,i have no idea.,0.0,neutral,False,15,4,general,7e4275bd940ed691,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0024,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Very positive and love to use it,very positive and love to use it,0.3977272727272727,positive,False,32,7,general,2e5854776a74a156,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0025,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,I like,i like,0.0,neutral,False,6,2,general,2b623ef9b81cd27d,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0026,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,I would love to try them; I feel like they’re a good choice of products that fit perfectly with ‘me time’ and would make you feel glorious after using them!!!,i would love to try them; i feel like they’re a good choice of products that fit perfectly with ‘me time’ and would make you feel glorious after using them!!!,0.65,positive,False,158,30,general,0a25cc4c8f052627,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_cwake_up_glorious_concept_range_likes_and_dislikes_r0027,Jan24,wake_up_glorious_concept_range_likes_and_dislikes,Wake up Glorious Concept Range Likes and Dislikes,RANGE,How does this concept fit with the Soap & Glory range?,Varied selection of new products. Great for pampering. Seem well thought out,varied selection of new products. great for pampering. seem well thought out,0.4681818181818182,positive,False,76,12,general,d8c333ffe84a3c8a,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
